shape,color,isPost86,hex,introducedAt,retiredAt,category
"Bowl, Prep Baking - 1 1/8 Qt. (6 ¼"")",Peacock,True,#33A1C9,2005.0,2015.0,Bowls
"Bowl, Prep Baking - 2 Qt. (7 3/8"")",Peacock,True,#33A1C9,2005.0,2015.0,Bowls
"Bowl, Serving (straight, 8¼"", 40 oz.)",Peacock,True,#33A1C9,2005.0,2015.0,Bowls
"Bowl, Soup (straight, 6 7/8"", 19 oz.)",Peacock,True,#33A1C9,2005.0,2015.0,Bowls
"Canister, Large (9¾"", 3 qt.) 4",Peacock,True,#33A1C9,2005.0,2015.0,Countertop Accessories
"Canister, Medium (8½"", 2 qt.) 4",Peacock,True,#33A1C9,2005.0,2015.0,Countertop Accessories
"Canister, Small (7 3/8"", 1 qt.) 4",Peacock,True,#33A1C9,2005.0,2015.0,Countertop Accessories
"Mug, Embossed Fan (a.k.a. Horizon Mug) 51",Peacock,True,#33A1C9,2005.0,2015.0,"Mugs, Cups & Saucers"
"Mug, Latte 43",Peacock,True,#33A1C9,2005.0,2015.0,"Mugs, Cups & Saucers"
"Ornament, Plate 25",Peacock,True,#33A1C9,2005.0,2015.0,Plates
"Ornament, Teapot 9",Peacock,True,#33A1C9,2005.0,2015.0,"Pitchers, Teapots & Vases"
"Pan, Loaf (10 7/8"" x 5¾"")",Peacock,True,#33A1C9,2005.0,2015.0,Other
"Pie Baker (10 ¼"")",Peacock,True,#33A1C9,2005.0,2015.0,Bakeware
"Pie Plate, Medium (8 ¼"")",Peacock,True,#33A1C9,2005.0,2015.0,Bakeware
"Pie Plate, Small (6 3/8"")",Peacock,True,#33A1C9,2005.0,2015.0,Bakeware
"Pitcher, Large Disk (7¼"")",Peacock,True,#33A1C9,2005.0,2015.0,"Pitchers, Teapots & Vases"
"Pitcher, Mini Disk (3¼"")",Peacock,True,#33A1C9,2005.0,2015.0,"Pitchers, Teapots & Vases"
"Pitcher, Small Disk (5 ½"")",Peacock,True,#33A1C9,2005.0,2015.0,"Pitchers, Teapots & Vases"
Planter & Saucer 4,Peacock,True,#33A1C9,2005.0,2015.0,"Mugs, Cups & Saucers"
"Plate, Appetizer (6 ¾"")",Peacock,True,#33A1C9,2005.0,2015.0,Plates
"Plate, B & B (6 1/8"")",Peacock,True,#33A1C9,2005.0,2015.0,Plates
"Plate, Bistro Buffet (a.k.a. Pallet; 9"")",Peacock,True,#33A1C9,2005.0,2015.0,Plates
"Plate, Chop (11 ¾"")",Peacock,True,#33A1C9,2005.0,2015.0,Plates
"Plate, Dinner (10½"")",Peacock,True,#33A1C9,2005.0,2015.0,Plates
"Plate, Luncheon (9"")",Peacock,True,#33A1C9,2005.0,2015.0,Plates
"Plate, Salad (7¼"")",Peacock,True,#33A1C9,2005.0,2015.0,Plates
"Plate, Square Dinner (10¾"")",Peacock,True,#33A1C9,2005.0,2015.0,Plates
"Plate, Square Luncheon (9¼"")",Peacock,True,#33A1C9,2005.0,2015.0,Plates
"Plate, Square Salad (7½"")",Peacock,True,#33A1C9,2005.0,2015.0,Plates
"Platter, Oval - Extra Large (19¼"")",Peacock,True,#33A1C9,2005.0,2015.0,Serveware
"Platter, Oval - Large (13 5/8"")",Peacock,True,#33A1C9,2005.0,2015.0,Serveware
"Platter, Oval - Medium (11 5/8"")",Peacock,True,#33A1C9,2005.0,2015.0,Serveware
"Platter, Oval - Small (9 5/8"")",Peacock,True,#33A1C9,2005.0,2015.0,Serveware
"Teapot (7 ¼"")",Peacock,True,#33A1C9,2005.0,2015.0,"Pitchers, Teapots & Vases"
"Teapot, 2 Cup (5 1/8"")",Peacock,True,#33A1C9,2005.0,2015.0,"Mugs, Cups & Saucers"
"Tool Crock (6½"" x 5"")",Peacock,True,#33A1C9,2005.0,2015.0,Other
"Tool Crock, Large (8¾"" x 6½"") 4,24",Peacock,True,#33A1C9,2005.0,2015.0,Other
"Tray, 13"" Serving",Peacock,True,#33A1C9,2005.0,2015.0,Serveware
"Tray, Bread - Large (13½"" x 6¼"") 4",Peacock,True,#33A1C9,2005.0,2015.0,Other
Oblong Serving Platter (Bread Tray),Peacock,True,#33A1C9,2005.0,2015.0,Other
"Tray, Egg - Large (13 1/8"")",Peacock,True,#33A1C9,2005.0,2015.0,Shapes
"Tray, Egg (11 ¼"")",Peacock,True,#33A1C9,2005.0,2015.0,Shapes
"Tray, Pizza (15"")",Peacock,True,#33A1C9,2005.0,2015.0,Other
"Tray, Pizza - Small (12"")",Peacock,True,#33A1C9,2005.0,2015.0,Other
"Vase, Medium (9 5/8"")",Peacock,True,#33A1C9,2005.0,2015.0,"Pitchers, Teapots & Vases"
"Vase, Small (8"")",Peacock,True,#33A1C9,2005.0,2015.0,"Pitchers, Teapots & Vases"
"Vase, Royalty 0",Peacock,True,#33A1C9,2005.0,2015.0,"Pitchers, Teapots & Vases"
"Baker, Rectangular (14½"" x 10¾"")",Heather,True,#B7AFA3,2006.0,2009.0,Bakeware
"Baker, Square (10½"")",Heather,True,#B7AFA3,2006.0,2009.0,Bakeware
"Bowl, Betty 4",Heather,True,#B7AFA3,2006.0,2009.0,Bowls
"Bowl, Cereal (stacking, 6½"", 11 oz.)",Heather,True,#B7AFA3,2006.0,2009.0,Bowls
"Bowl, Cereal (straight, 5 5/8"", 14¼ oz.)",Heather,True,#B7AFA3,2006.0,2009.0,Bowls
"Bowl, Deep Oval Serving (a.k.a. Vegetable, 12 1/8"")",Heather,True,#B7AFA3,2006.0,2009.0,Bowls
"Bowl, Extra Large (straight, 10¼"", 2 qt.)",Heather,True,#B7AFA3,2006.0,2009.0,Bowls
"Bowl, Fruit (5 3/8"", 6¼ oz.)",Heather,True,#B7AFA3,2006.0,2009.0,Bowls
"Bowl, Mixing - Large (flared, 9½"", 70 oz.) 23",Heather,True,#B7AFA3,2006.0,2009.0,Bowls
"Bowl, Mixing - Medium (flared, 8½"", 60 oz.)",Heather,True,#B7AFA3,2006.0,2009.0,Bowls
"Bowl, Mixing - Small (flared, 7½"", 44 oz.)",Heather,True,#B7AFA3,2006.0,2009.0,Bowls
"Bowl, Serving (straight, 8¼"", 40 oz.)",Heather,True,#B7AFA3,2006.0,2009.0,Bowls
"Bowl, Soup (straight, 6 7/8"", 19 oz.)",Heather,True,#B7AFA3,2006.0,2009.0,Bowls
"Canister, Large (9¾"", 3 qt.) 4",Heather,True,#B7AFA3,2006.0,2009.0,Countertop Accessories
"Canister, Medium (8½"", 2 qt.) 4",Heather,True,#B7AFA3,2006.0,2009.0,Countertop Accessories
"Canister, Small (7 3/8"", 1 qt.) 4",Heather,True,#B7AFA3,2006.0,2009.0,Countertop Accessories
"Ornament, Plate 25",Heather,True,#B7AFA3,2006.0,2009.0,Plates
"Pie Baker (10 ¼"")",Heather,True,#B7AFA3,2006.0,2009.0,Bakeware
"Pie Plate, Medium (8 ¼"")",Heather,True,#B7AFA3,2006.0,2009.0,Bakeware
"Pie Plate, Small (6 3/8"")",Heather,True,#B7AFA3,2006.0,2009.0,Bakeware
"Pitcher, Large Disk (7¼"")",Heather,True,#B7AFA3,2006.0,2009.0,"Pitchers, Teapots & Vases"
"Pitcher, Mini Disk (3¼"")",Heather,True,#B7AFA3,2006.0,2009.0,"Pitchers, Teapots & Vases"
"Pitcher, Small Disk (5 ½"")",Heather,True,#B7AFA3,2006.0,2009.0,"Pitchers, Teapots & Vases"
Planter & Saucer 4,Heather,True,#B7AFA3,2006.0,2009.0,"Mugs, Cups & Saucers"
"Plate, B & B (6 1/8"")",Heather,True,#B7AFA3,2006.0,2009.0,Plates
"Plate, Chop (11 ¾"")",Heather,True,#B7AFA3,2006.0,2009.0,Plates
"Plate, Dinner (10½"")",Heather,True,#B7AFA3,2006.0,2009.0,Plates
"Plate, Luncheon (9"")",Heather,True,#B7AFA3,2006.0,2009.0,Plates
"Plate, Salad (7¼"")",Heather,True,#B7AFA3,2006.0,2009.0,Plates
"Platter, Oval - Large (13 5/8"")",Heather,True,#B7AFA3,2006.0,2009.0,Serveware
"Platter, Oval - Medium (11 5/8"")",Heather,True,#B7AFA3,2006.0,2009.0,Serveware
"Platter, Oval - Small (9 5/8"")",Heather,True,#B7AFA3,2006.0,2009.0,Serveware
"Teapot (7 ¼"")",Heather,True,#B7AFA3,2006.0,2009.0,"Pitchers, Teapots & Vases"
"Teapot, 2 Cup (5 1/8"")",Heather,True,#B7AFA3,2006.0,2009.0,"Mugs, Cups & Saucers"
"Tool Crock (6½"" x 5"")",Heather,True,#B7AFA3,2006.0,2009.0,Other
"Tool Crock, Large (8¾"" x 6½"") 4,24",Heather,True,#B7AFA3,2006.0,2009.0,Other
Oblong Serving Platter (Bread Tray),Heather,True,#B7AFA3,2006.0,2009.0,Other
"Tray, Egg (11 ¼"")",Heather,True,#B7AFA3,2006.0,2009.0,Shapes
"Tray, Pizza (15"")",Heather,True,#B7AFA3,2006.0,2009.0,Other
"Tray, Pizza - Small (12"")",Heather,True,#B7AFA3,2006.0,2009.0,Other
"Vase, Medium (9 5/8"")",Heather,True,#B7AFA3,2006.0,2009.0,"Pitchers, Teapots & Vases"
"Vase, Small (8"")",Heather,True,#B7AFA3,2006.0,2009.0,"Pitchers, Teapots & Vases"
"Vase, Royalty 0",Heather,True,#B7AFA3,2006.0,2009.0,"Pitchers, Teapots & Vases"
"Baker, Rectangular (14½"" x 10¾"")",Evergreen,True,#05472A,2007.0,2010.0,Bakeware
"Baker, Square (10½"")",Evergreen,True,#05472A,2007.0,2010.0,Bakeware
"Bowl, Baking - 6 Qt. (10 7/8"")",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Baking - 4 Qt. (9 5/8"")",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Baking - 2 ½ Qt. (8 5/8"")",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Cereal (stacking, 6½"", 11 oz.)",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Cereal (straight, 5 5/8"", 14¼ oz.)",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Companion (a.k.a. Medium Vegetable; straight, 7¼"") 36",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Deep Oval Serving (a.k.a. Vegetable, 12 1/8"")",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Extra Large (straight, 10¼"", 2 qt.)",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Fruit (5 3/8"", 6¼ oz.)",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Heart - Small (5½"")",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Mixing - Large (flared, 9½"", 70 oz.) 23",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Mixing - Medium (flared, 8½"", 60 oz.)",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Mixing - Small (flared, 7½"", 44 oz.)",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Prep Baking - 1 1/8 Qt. (6 ¼"")",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Prep Baking - 2 Qt. (7 3/8"")",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Serving (straight, 8¼"", 40 oz.)",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Soup (straight, 6 7/8"", 19 oz.)",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Bowl, Spaghetti (a.k.a. 4 Qt. Pasta; 12¾"")",Evergreen,True,#05472A,2007.0,2010.0,Bowls
"Canister, Large (9¾"", 3 qt.) 4",Evergreen,True,#05472A,2007.0,2010.0,Countertop Accessories
"Canister, Medium (8½"", 2 qt.) 4",Evergreen,True,#05472A,2007.0,2010.0,Countertop Accessories
"Canister, Small (7 3/8"", 1 qt.) 4",Evergreen,True,#05472A,2007.0,2010.0,Countertop Accessories
"Ornament, Plate 25",Evergreen,True,#05472A,2007.0,2010.0,Plates
"Ornament, Teapot 9",Evergreen,True,#05472A,2007.0,2010.0,"Pitchers, Teapots & Vases"
"Pie Baker (10 ¼"")",Evergreen,True,#05472A,2007.0,2010.0,Bakeware
"Pie Plate, Small (6 3/8"")",Evergreen,True,#05472A,2007.0,2010.0,Bakeware
"Pitcher, Large Disk (7¼"")",Evergreen,True,#05472A,2007.0,2010.0,"Pitchers, Teapots & Vases"
"Pitcher, Mini Disk (3¼"")",Evergreen,True,#05472A,2007.0,2010.0,"Pitchers, Teapots & Vases"
"Pitcher, Small Disk (5 ½"")",Evergreen,True,#05472A,2007.0,2010.0,"Pitchers, Teapots & Vases"
Planter & Saucer 4,Evergreen,True,#05472A,2007.0,2010.0,"Mugs, Cups & Saucers"
"Plate, B & B (6 1/8"")",Evergreen,True,#05472A,2007.0,2010.0,Plates
"Plate, Chop (11 ¾"")",Evergreen,True,#05472A,2007.0,2010.0,Plates
"Plate, Dinner (10½"")",Evergreen,True,#05472A,2007.0,2010.0,Plates
"Plate, Luncheon (9"")",Evergreen,True,#05472A,2007.0,2010.0,Plates
"Plate, Salad (7¼"")",Evergreen,True,#05472A,2007.0,2010.0,Plates
"Platter, Oval - Extra Large (19¼"")",Evergreen,True,#05472A,2007.0,2010.0,Serveware
"Platter, Oval - Large (13 5/8"")",Evergreen,True,#05472A,2007.0,2010.0,Serveware
"Platter, Oval - Medium (11 5/8"")",Evergreen,True,#05472A,2007.0,2010.0,Serveware
"Platter, Oval - Small (9 5/8"")",Evergreen,True,#05472A,2007.0,2010.0,Serveware
"Teapot (7 ¼"")",Evergreen,True,#05472A,2007.0,2010.0,"Pitchers, Teapots & Vases"
"Teapot, 2 Cup (5 1/8"")",Evergreen,True,#05472A,2007.0,2010.0,"Mugs, Cups & Saucers"
"Tool Crock (6½"" x 5"")",Evergreen,True,#05472A,2007.0,2010.0,Other
Oblong Serving Platter (Bread Tray),Evergreen,True,#05472A,2007.0,2010.0,Other
"Tray, Egg (11 ¼"")",Evergreen,True,#05472A,2007.0,2010.0,Shapes
"Tray, Pizza (15"")",Evergreen,True,#05472A,2007.0,2010.0,Other
"Tray, Pizza - Small (12"")",Evergreen,True,#05472A,2007.0,2010.0,Other
"Vase, Medium (9 5/8"")",Evergreen,True,#05472A,2007.0,2010.0,"Pitchers, Teapots & Vases"
"Vase, Small (8"")",Evergreen,True,#05472A,2007.0,2010.0,"Pitchers, Teapots & Vases"
"Vase, Royalty 0",Evergreen,True,#05472A,2007.0,2010.0,"Pitchers, Teapots & Vases"
"Baker, Large Oval (11¾"")",Ivory,True,#FFFFF0,2008.0,,Bakeware
"Baker, Rectangular (14½"" x 10¾"")",Ivory,True,#FFFFF0,2008.0,,Bakeware
"Baker, Square (10½"")",Ivory,True,#FFFFF0,2008.0,,Bakeware
"Bowl, 5"" Footed (a.k.a. Small Rice) 16",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, 6"" Footed (a.k.a. Rice) 16",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Baking - 6 Qt. (10 7/8"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Baking - 4 Qt. (9 5/8"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Baking - 2 ½ Qt. (8 5/8"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Bistro - Extra Large (10½"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Bistro - Large (9¼"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Bistro - Medium (7½"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Cereal (stacking, 6½"", 11 oz.)",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Cereal (straight, 5 5/8"", 14¼ oz.)",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Companion (a.k.a. Medium Vegetable; straight, 7¼"") 36",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Deep Oval Serving (a.k.a. Vegetable, 12 1/8"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Extra Large (straight, 10¼"", 2 qt.)",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Fruit (5 3/8"", 6¼ oz.)",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Fruit/Salsa (5"", 9 oz.)",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Heart - Large (9"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Heart - Medium (7½"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Heart - Small (5½"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Mixing - Large (flared, 9½"", 70 oz.) 23",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Mixing - Medium (flared, 8½"", 60 oz.)",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Mixing - Small (flared, 7½"", 44 oz.)",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Prep Baking - 1 1/8 Qt. (6 ¼"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Prep Baking - 2 Qt. (7 3/8"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Serving (straight, 8¼"", 40 oz.)",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Signature (10 1/8"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Soup (straight, 6 7/8"", 19 oz.)",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Spaghetti (a.k.a. 4 Qt. Pasta; 12¾"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Bowl, Square Rim 69",Ivory,True,#FFFFF0,2008.0,,Bowls
"Canister, Large (9¾"", 3 qt.) 4",Ivory,True,#FFFFF0,2008.0,,Countertop Accessories
"Canister, Medium (8½"", 2 qt.) 4",Ivory,True,#FFFFF0,2008.0,,Countertop Accessories
"Canister, Small (7 3/8"", 1 qt.) 4",Ivory,True,#FFFFF0,2008.0,,Countertop Accessories
"Coaster, Logo 9",Ivory,True,#FFFFF0,2008.0,,Other
"Ornament, Plate 25",Ivory,True,#FFFFF0,2008.0,,Plates
"Ornament, Teapot 9",Ivory,True,#FFFFF0,2008.0,,"Pitchers, Teapots & Vases"
"Pan, Loaf (10 7/8"" x 5¾"")",Ivory,True,#FFFFF0,2008.0,,Other
"Pie Baker (10 ¼"")",Ivory,True,#FFFFF0,2008.0,,Bakeware
"Pie Plate, Small (6 3/8"")",Ivory,True,#FFFFF0,2008.0,,Bakeware
"Pitcher, Large Disk (7¼"")",Ivory,True,#FFFFF0,2008.0,,"Pitchers, Teapots & Vases"
"Pitcher, Mini Disk (3¼"")",Ivory,True,#FFFFF0,2008.0,,"Pitchers, Teapots & Vases"
"Pitcher, Small Disk (5 ½"")",Ivory,True,#FFFFF0,2008.0,,"Pitchers, Teapots & Vases"
"Plate, Appetizer (6 ¾"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Plate, B & B (6 1/8"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Plate, Bowl (10¼"")",Ivory,True,#FFFFF0,2008.0,,Bowls
"Plate, Bistro Buffet (a.k.a. Pallet; 9"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Plate, Chop (11 ¾"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Plate, Dinner (10½"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Plate, Dinner - Bistro (10½"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Plate, Luncheon (9"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Plate, Salad (7¼"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Plate, Salad - Bistro (7¼"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Plate, Square Dinner (10¾"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Plate, Square Luncheon (9¼"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Plate, Square Salad (7½"")",Ivory,True,#FFFFF0,2008.0,,Plates
"Platter, Oval - Extra Large (19¼"")",Ivory,True,#FFFFF0,2008.0,,Serveware
"Platter, Oval - Large (13 5/8"")",Ivory,True,#FFFFF0,2008.0,,Serveware
"Platter, Oval - Medium (11 5/8"")",Ivory,True,#FFFFF0,2008.0,,Serveware
"Platter, Oval - Small (9 5/8"")",Ivory,True,#FFFFF0,2008.0,,Serveware
"Teapot (7 ¼"")",Ivory,True,#FFFFF0,2008.0,,"Pitchers, Teapots & Vases"
"Teapot, 2 Cup (5 1/8"")",Ivory,True,#FFFFF0,2008.0,,"Mugs, Cups & Saucers"
"Tool Crock (6½"" x 5"")",Ivory,True,#FFFFF0,2008.0,,Other
Oblong Serving Platter (Bread Tray),Ivory,True,#FFFFF0,2008.0,,Other
"Tray, Egg (11 ¼"")",Ivory,True,#FFFFF0,2008.0,,Shapes
"Tray, Pizza (15"")",Ivory,True,#FFFFF0,2008.0,,Other
"Tray, Pizza - Small (12"")",Ivory,True,#FFFFF0,2008.0,,Other
"Vase, Medium (9 5/8"")",Ivory,True,#FFFFF0,2008.0,,"Pitchers, Teapots & Vases"
"Vase, Small (8"")",Ivory,True,#FFFFF0,2008.0,,"Pitchers, Teapots & Vases"
"Baker, Large Oval (11¾"")",Marigold,True,#FCC200,2008.0,2012.0,Bakeware
"Baker, Rectangular (14½"" x 10¾"")",Marigold,True,#FCC200,2008.0,2012.0,Bakeware
"Baker, Square (10½"")",Marigold,True,#FCC200,2008.0,2012.0,Bakeware
"Bowl, 5"" Footed (a.k.a. Small Rice) 16",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, 6"" Footed (a.k.a. Rice) 16",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Baking - 6 Qt. (10 7/8"")",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Baking - 4 Qt. (9 5/8"")",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Baking - 2 ½ Qt. (8 5/8"")",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Cereal (stacking, 6½"", 11 oz.)",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Cereal (straight, 5 5/8"", 14¼ oz.)",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Companion (a.k.a. Medium Vegetable; straight, 7¼"") 36",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Extra Large (straight, 10¼"", 2 qt.)",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Fruit (5 3/8"", 6¼ oz.)",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Heart - Small (5½"")",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Mixing - Large (flared, 9½"", 70 oz.) 23",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Petware XS (embossed Straight Cereal Bowl) 53",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Petware Medium (embossed Serving Bowl) 53",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Petware Large (embossed Extra Large Bowl) 53",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Prep Baking - 1 1/8 Qt. (6 ¼"")",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Prep Baking - 2 Qt. (7 3/8"")",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Serving (straight, 8¼"", 40 oz.)",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Soup (straight, 6 7/8"", 19 oz.)",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Bowl, Spaghetti (a.k.a. 4 Qt. Pasta; 12¾"")",Marigold,True,#FCC200,2008.0,2012.0,Bowls
"Canister, Large (9¾"", 3 qt.) 4",Marigold,True,#FCC200,2008.0,2012.0,Countertop Accessories
"Canister, Medium (8½"", 2 qt.) 4",Marigold,True,#FCC200,2008.0,2012.0,Countertop Accessories
"Canister, Small (7 3/8"", 1 qt.) 4",Marigold,True,#FCC200,2008.0,2012.0,Countertop Accessories
"Mug, Latte 43",Marigold,True,#FCC200,2008.0,2012.0,"Mugs, Cups & Saucers"
"Ornament, Pin 6, 46",Marigold,True,#FCC200,2008.0,2012.0,Other
"Ornament, Plate 25",Marigold,True,#FCC200,2008.0,2012.0,Plates
"Ornament, Teapot 9",Marigold,True,#FCC200,2008.0,2012.0,"Pitchers, Teapots & Vases"
"Pan, Loaf (10 7/8"" x 5¾"")",Marigold,True,#FCC200,2008.0,2012.0,Other
"Pie Baker (10 ¼"")",Marigold,True,#FCC200,2008.0,2012.0,Bakeware
"Pie Plate, Small (6 3/8"")",Marigold,True,#FCC200,2008.0,2012.0,Bakeware
"Pitcher, Large Disk (7¼"")",Marigold,True,#FCC200,2008.0,2012.0,"Pitchers, Teapots & Vases"
"Pitcher, Mini Disk (3¼"")",Marigold,True,#FCC200,2008.0,2012.0,"Pitchers, Teapots & Vases"
"Pitcher, Small Disk (5 ½"")",Marigold,True,#FCC200,2008.0,2012.0,"Pitchers, Teapots & Vases"
"Plate, B & B (6 1/8"")",Marigold,True,#FCC200,2008.0,2012.0,Plates
"Plate, Bistro Buffet (a.k.a. Pallet; 9"")",Marigold,True,#FCC200,2008.0,2012.0,Plates
"Plate, Chop (11 ¾"")",Marigold,True,#FCC200,2008.0,2012.0,Plates
"Plate, Dinner (10½"")",Marigold,True,#FCC200,2008.0,2012.0,Plates
"Plate, Luncheon (9"")",Marigold,True,#FCC200,2008.0,2012.0,Plates
"Plate, Salad (7¼"")",Marigold,True,#FCC200,2008.0,2012.0,Plates
"Plate, Square Dinner (10¾"")",Marigold,True,#FCC200,2008.0,2012.0,Plates
"Plate, Square Luncheon (9¼"")",Marigold,True,#FCC200,2008.0,2012.0,Plates
"Plate, Square Salad (7½"")",Marigold,True,#FCC200,2008.0,2012.0,Plates
"Platter, Oval - Extra Large (19¼"")",Marigold,True,#FCC200,2008.0,2012.0,Serveware
"Platter, Oval - Large (13 5/8"")",Marigold,True,#FCC200,2008.0,2012.0,Serveware
"Platter, Oval - Medium (11 5/8"")",Marigold,True,#FCC200,2008.0,2012.0,Serveware
"Platter, Oval - Small (9 5/8"")",Marigold,True,#FCC200,2008.0,2012.0,Serveware
"Teapot (7 ¼"")",Marigold,True,#FCC200,2008.0,2012.0,"Pitchers, Teapots & Vases"
"Teapot, 2 Cup (5 1/8"")",Marigold,True,#FCC200,2008.0,2012.0,"Mugs, Cups & Saucers"
"Tool Crock (6½"" x 5"")",Marigold,True,#FCC200,2008.0,2012.0,Other
"Tray, 13"" Serving",Marigold,True,#FCC200,2008.0,2012.0,Serveware
Oblong Serving Platter (Bread Tray),Marigold,True,#FCC200,2008.0,2012.0,Other
"Tray, Egg (11 ¼"")",Marigold,True,#FCC200,2008.0,2012.0,Shapes
"Tray, Pizza (15"")",Marigold,True,#FCC200,2008.0,2012.0,Other
"Tray, Pizza - Small (12"")",Marigold,True,#FCC200,2008.0,2012.0,Other
"Vase, Medium (9 5/8"")",Marigold,True,#FCC200,2008.0,2012.0,"Pitchers, Teapots & Vases"
"Vase, Small (8"")",Marigold,True,#FCC200,2008.0,2012.0,"Pitchers, Teapots & Vases"
"Baker, Large Oval (11¾"")",Chocolate,True,#7B3F00,2008.0,2012.0,Bakeware
"Baker, Rectangular (14½"" x 10¾"")",Chocolate,True,#7B3F00,2008.0,2012.0,Bakeware
"Baker, Square (10½"")",Chocolate,True,#7B3F00,2008.0,2012.0,Bakeware
"Bowl, 6"" Footed (a.k.a. Rice) 16",Chocolate,True,#7B3F00,2008.0,2012.0,Bowls
"Bowl, Baking - 6 Qt. (10 7/8"")",Chocolate,True,#7B3F00,2008.0,2012.0,Bowls
